"Step","OneCycleLR + GlobalMaxPool2d - train_loss","OneCycleLR + GlobalMaxPool2d - train_loss__MIN","OneCycleLR + GlobalMaxPool2d - train_loss__MAX","OneCycleLR + GlobalMaxPool2d + BatchNorm2d - train_loss","OneCycleLR + GlobalMaxPool2d + BatchNorm2d - train_loss__MIN","OneCycleLR + GlobalMaxPool2d + BatchNorm2d - train_loss__MAX","OneCycleLR + GlobalAvgPool2d - train_loss","OneCycleLR + GlobalAvgPool2d - train_loss__MIN","OneCycleLR + GlobalAvgPool2d - train_loss__MAX","OneCycleLR + GlobalAvgPool2d + BatchNorm2d - train_loss","OneCycleLR + GlobalAvgPool2d + BatchNorm2d - train_loss__MIN","OneCycleLR + GlobalAvgPool2d + BatchNorm2d - train_loss__MAX","final_model - whole training set - train_loss","final_model - whole training set - train_loss__MIN","final_model - whole training set - train_loss__MAX","final_model - train_loss","final_model - train_loss__MIN","final_model - train_loss__MAX"
"464","0.4828859865665436","0.4828859865665436","0.4828859865665436","","","","0.4232611358165741","0.4232611358165741","0.4232611358165741","","","","0.17808091640472412","0.17808091640472412","0.17808091640472412","","",""
"465","0.14676134288311005","0.14676134288311005","0.14676134288311005","","","","0.14424316585063934","0.14424316585063934","0.14424316585063934","","","","0.2530507743358612","0.2530507743358612","0.2530507743358612","","",""
"466","0.20383137464523315","0.20383137464523315","0.20383137464523315","","","","0.23895904421806335","0.23895904421806335","0.23895904421806335","","","","0.26173099875450134","0.26173099875450134","0.26173099875450134","","",""
"467","0.14232638478279114","0.14232638478279114","0.14232638478279114","","","","0.214387446641922","0.214387446641922","0.214387446641922","","","","0.3025277256965637","0.3025277256965637","0.3025277256965637","","",""
"468","0.17684069275856018","0.17684069275856018","0.17684069275856018","","","","0.16504669189453125","0.16504669189453125","0.16504669189453125","","","","0.16344742476940155","0.16344742476940155","0.16344742476940155","","",""
"469","0.2226717323064804","0.2226717323064804","0.2226717323064804","","","","0.21566779911518097","0.21566779911518097","0.21566779911518097","","","","0.11279842257499695","0.11279842257499695","0.11279842257499695","","",""
"470","0.2812446057796478","0.2812446057796478","0.2812446057796478","","","","0.32489851117134094","0.32489851117134094","0.32489851117134094","","","","0.21346697211265564","0.21346697211265564","0.21346697211265564","","",""
"471","0.24315783381462097","0.24315783381462097","0.24315783381462097","","","","0.31693100929260254","0.31693100929260254","0.31693100929260254","","","","0.23260918259620667","0.23260918259620667","0.23260918259620667","","",""
"472","0.2482358068227768","0.2482358068227768","0.2482358068227768","","","","0.31748345494270325","0.31748345494270325","0.31748345494270325","","","","0.18578650057315826","0.18578650057315826","0.18578650057315826","","",""
"473","0.1819772571325302","0.1819772571325302","0.1819772571325302","","","","0.2895963191986084","0.2895963191986084","0.2895963191986084","","","","0.21109098196029663","0.21109098196029663","0.21109098196029663","","",""
"474","","","","","","","","","","","","","0.3021456003189087","0.3021456003189087","0.3021456003189087","","",""
"475","0.18127202987670898","0.18127202987670898","0.18127202987670898","","","","","","","","","","0.2126816064119339","0.2126816064119339","0.2126816064119339","","",""
"476","0.2637600004673004","0.2637600004673004","0.2637600004673004","","","","","","","","","","0.17584921419620514","0.17584921419620514","0.17584921419620514","","",""
"477","0.19927020370960236","0.19927020370960236","0.19927020370960236","","","","","","","","","","0.15780124068260193","0.15780124068260193","0.15780124068260193","","",""
"478","0.16903141140937805","0.16903141140937805","0.16903141140937805","","","","","","","","","","0.16068953275680542","0.16068953275680542","0.16068953275680542","","",""
"479","0.31668898463249207","0.31668898463249207","0.31668898463249207","","","","","","","","","","0.2986668050289154","0.2986668050289154","0.2986668050289154","","",""
"480","0.15220646560192108","0.15220646560192108","0.15220646560192108","","","","","","","","","","0.1623876392841339","0.1623876392841339","0.1623876392841339","","",""
"481","0.28063058853149414","0.28063058853149414","0.28063058853149414","","","","","","","","","","0.16321372985839844","0.16321372985839844","0.16321372985839844","","",""
"482","0.240353062748909","0.240353062748909","0.240353062748909","","","","","","","","","","0.13655896484851837","0.13655896484851837","0.13655896484851837","","",""
"483","0.28064534068107605","0.28064534068107605","0.28064534068107605","","","","","","","","","","0.32837942242622375","0.32837942242622375","0.32837942242622375","","",""
"484","0.1839975267648697","0.1839975267648697","0.1839975267648697","","","","","","","","","","0.20046576857566833","0.20046576857566833","0.20046576857566833","","",""
"485","0.21333646774291992","0.21333646774291992","0.21333646774291992","","","","","","","","","","0.11082056909799576","0.11082056909799576","0.11082056909799576","","",""
"486","0.2736421525478363","0.2736421525478363","0.2736421525478363","","","","","","","","","","0.22694621980190277","0.22694621980190277","0.22694621980190277","","",""
"487","0.22695401310920715","0.22695401310920715","0.22695401310920715","","","","","","","","","","0.16055141389369965","0.16055141389369965","0.16055141389369965","","",""
"488","0.2422904521226883","0.2422904521226883","0.2422904521226883","","","","","","","","","","0.1398249864578247","0.1398249864578247","0.1398249864578247","","",""
"489","0.17662325501441956","0.17662325501441956","0.17662325501441956","","","","","","","","","","0.23138366639614105","0.23138366639614105","0.23138366639614105","","",""
"490","0.23033666610717773","0.23033666610717773","0.23033666610717773","","","","","","","","","","0.3116709887981415","0.3116709887981415","0.3116709887981415","","",""
"491","0.16932016611099243","0.16932016611099243","0.16932016611099243","","","","","","","","","","0.22298577427864075","0.22298577427864075","0.22298577427864075","","",""
"492","0.14493665099143982","0.14493665099143982","0.14493665099143982","","","","","","","","","","0.2144109308719635","0.2144109308719635","0.2144109308719635","","",""
"493","0.17075413465499878","0.17075413465499878","0.17075413465499878","","","","","","","","","","0.1594642996788025","0.1594642996788025","0.1594642996788025","","",""
"494","0.22600911557674408","0.22600911557674408","0.22600911557674408","","","","","","","","","","0.19055356085300446","0.19055356085300446","0.19055356085300446","","",""
"495","0.406151682138443","0.406151682138443","0.406151682138443","","","","","","","","","","0.10257189720869064","0.10257189720869064","0.10257189720869064","","",""
"496","0.30346745252609253","0.30346745252609253","0.30346745252609253","","","","","","","","","","0.17928136885166168","0.17928136885166168","0.17928136885166168","","",""
"497","0.1615239828824997","0.1615239828824997","0.1615239828824997","","","","","","","","","","0.14271345734596252","0.14271345734596252","0.14271345734596252","","",""
"498","0.1338491141796112","0.1338491141796112","0.1338491141796112","","","","","","","","","","0.17608694732189178","0.17608694732189178","0.17608694732189178","","",""
"499","0.2189742773771286","0.2189742773771286","0.2189742773771286","","","","","","","","","","0.23816247284412384","0.23816247284412384","0.23816247284412384","","",""
"500","0.19959785044193268","0.19959785044193268","0.19959785044193268","","","","","","","","","","0.13690517842769623","0.13690517842769623","0.13690517842769623","","",""
"501","0.19789955019950867","0.19789955019950867","0.19789955019950867","","","","","","","","","","0.1958284080028534","0.1958284080028534","0.1958284080028534","","",""
"502","0.19792045652866364","0.19792045652866364","0.19792045652866364","","","","","","","","","","0.21270178258419037","0.21270178258419037","0.21270178258419037","","",""
"503","0.27024170756340027","0.27024170756340027","0.27024170756340027","","","","","","","","","","0.12895694375038147","0.12895694375038147","0.12895694375038147","","",""
"504","0.27540481090545654","0.27540481090545654","0.27540481090545654","","","","","","","","","","0.2689133882522583","0.2689133882522583","0.2689133882522583","","",""
"505","0.10130426287651062","0.10130426287651062","0.10130426287651062","","","","","","","","","","0.13287924230098724","0.13287924230098724","0.13287924230098724","","",""
"506","0.17517907917499542","0.17517907917499542","0.17517907917499542","","","","","","","","","","0.1975632905960083","0.1975632905960083","0.1975632905960083","","",""
"507","0.20878319442272186","0.20878319442272186","0.20878319442272186","","","","","","","","","","0.21180018782615662","0.21180018782615662","0.21180018782615662","","",""
"508","0.20147772133350372","0.20147772133350372","0.20147772133350372","","","","","","","","","","0.24388304352760315","0.24388304352760315","0.24388304352760315","","",""
"509","0.11351680755615234","0.11351680755615234","0.11351680755615234","","","","","","","","","","0.11324421316385269","0.11324421316385269","0.11324421316385269","","",""
"510","0.2674219608306885","0.2674219608306885","0.2674219608306885","","","","","","","","","","0.16706602275371552","0.16706602275371552","0.16706602275371552","","",""
"511","0.20974217355251312","0.20974217355251312","0.20974217355251312","","","","","","","","","","0.26468485593795776","0.26468485593795776","0.26468485593795776","","",""
"512","0.3542715609073639","0.3542715609073639","0.3542715609073639","","","","","","","","","","0.32839274406433105","0.32839274406433105","0.32839274406433105","","",""
"513","0.24742519855499268","0.24742519855499268","0.24742519855499268","","","","","","","","","","0.23218047618865967","0.23218047618865967","0.23218047618865967","","",""
"514","0.2237221598625183","0.2237221598625183","0.2237221598625183","","","","","","","","","","0.11217765510082245","0.11217765510082245","0.11217765510082245","","",""
"515","0.21152600646018982","0.21152600646018982","0.21152600646018982","","","","","","","","","","0.18680143356323242","0.18680143356323242","0.18680143356323242","","",""
"516","0.15339158475399017","0.15339158475399017","0.15339158475399017","","","","","","","","","","0.19844985008239746","0.19844985008239746","0.19844985008239746","","",""
"517","0.22030842304229736","0.22030842304229736","0.22030842304229736","","","","","","","","","","0.20012125372886658","0.20012125372886658","0.20012125372886658","","",""
"518","0.22003012895584106","0.22003012895584106","0.22003012895584106","","","","","","","","","","0.2036004364490509","0.2036004364490509","0.2036004364490509","","",""
"519","0.18392468988895416","0.18392468988895416","0.18392468988895416","","","","","","","","","","0.2063540816307068","0.2063540816307068","0.2063540816307068","","",""
"520","0.2724638283252716","0.2724638283252716","0.2724638283252716","","","","","","","","","","0.1854562908411026","0.1854562908411026","0.1854562908411026","","",""
"521","0.1137252151966095","0.1137252151966095","0.1137252151966095","","","","","","","","","","0.18556982278823853","0.18556982278823853","0.18556982278823853","","",""
"522","0.23711003363132477","0.23711003363132477","0.23711003363132477","","","","","","","","","","0.15097740292549133","0.15097740292549133","0.15097740292549133","","",""
"523","0.2150382548570633","0.2150382548570633","0.2150382548570633","","","","","","","","","","0.12844887375831604","0.12844887375831604","0.12844887375831604","","",""
"524","0.15743443369865417","0.15743443369865417","0.15743443369865417","","","","","","","","","","0.15869906544685364","0.15869906544685364","0.15869906544685364","","",""
"525","0.22090491652488708","0.22090491652488708","0.22090491652488708","","","","","","","","","","0.14126431941986084","0.14126431941986084","0.14126431941986084","","",""
"526","0.21388062834739685","0.21388062834739685","0.21388062834739685","","","","","","","","","","0.198998361825943","0.198998361825943","0.198998361825943","","",""
"527","0.22136355936527252","0.22136355936527252","0.22136355936527252","","","","","","","","","","0.11374727636575699","0.11374727636575699","0.11374727636575699","","",""
"528","0.26202279329299927","0.26202279329299927","0.26202279329299927","","","","","","","","","","0.18705935776233673","0.18705935776233673","0.18705935776233673","","",""
"529","0.124718077480793","0.124718077480793","0.124718077480793","","","","","","","","","","0.255724161863327","0.255724161863327","0.255724161863327","","",""
"530","0.2947191298007965","0.2947191298007965","0.2947191298007965","","","","","","","","","","0.06578903645277023","0.06578903645277023","0.06578903645277023","","",""
"531","0.1696009486913681","0.1696009486913681","0.1696009486913681","","","","","","","","","","0.22557276487350464","0.22557276487350464","0.22557276487350464","","",""
"532","0.3236444592475891","0.3236444592475891","0.3236444592475891","","","","","","","","","","0.23237591981887817","0.23237591981887817","0.23237591981887817","","",""
"533","","","","","","","","","","","","","0.12580373883247375","0.12580373883247375","0.12580373883247375","","",""
"534","","","","","","","","","","","","","0.31851035356521606","0.31851035356521606","0.31851035356521606","","",""
"535","","","","","","","","","","","","","0.05538630485534668","0.05538630485534668","0.05538630485534668","","",""
"536","","","","","","","","","","","","","0.15121331810951233","0.15121331810951233","0.15121331810951233","","",""
"537","","","","","","","","","","","","","0.20560629665851593","0.20560629665851593","0.20560629665851593","","",""
"538","","","","","","","","","","","","","0.12646403908729553","0.12646403908729553","0.12646403908729553","","",""
"539","","","","","","","","","","","","","0.36575064063072205","0.36575064063072205","0.36575064063072205","","",""
"540","","","","","","","","","","","","","0.19794116914272308","0.19794116914272308","0.19794116914272308","","",""
"541","","","","","","","","","","","","","0.15069648623466492","0.15069648623466492","0.15069648623466492","","",""
"542","","","","","","","","","","","","","0.2614555358886719","0.2614555358886719","0.2614555358886719","","",""
"543","","","","","","","","","","","","","0.2939707040786743","0.2939707040786743","0.2939707040786743","","",""
"544","","","","","","","","","","","","","0.14001259207725525","0.14001259207725525","0.14001259207725525","","",""
"545","","","","","","","","","","","","","0.11294541507959366","0.11294541507959366","0.11294541507959366","","",""
"546","","","","","","","","","","","","","0.31504449248313904","0.31504449248313904","0.31504449248313904","","",""
"547","","","","","","","","","","","","","0.21579043567180634","0.21579043567180634","0.21579043567180634","","",""
"548","","","","","","","","","","","","","0.16280768811702728","0.16280768811702728","0.16280768811702728","","",""
"549","","","","","","","","","","","","","0.13709037005901337","0.13709037005901337","0.13709037005901337","","",""
"550","","","","","","","","","","","","","0.18072962760925293","0.18072962760925293","0.18072962760925293","","",""
"551","","","","","","","","","","","","","0.31378331780433655","0.31378331780433655","0.31378331780433655","","",""
"552","","","","","","","","","","","","","0.09694273769855499","0.09694273769855499","0.09694273769855499","","",""
"553","","","","","","","","","","","","","0.13026513159275055","0.13026513159275055","0.13026513159275055","","",""
"554","","","","","","","","","","","","","0.16669414937496185","0.16669414937496185","0.16669414937496185","","",""
"555","","","","","","","","","","","","","0.169076070189476","0.169076070189476","0.169076070189476","","",""
"556","","","","","","","","","","","","","0.25525963306427","0.25525963306427","0.25525963306427","","",""
"557","","","","","","","","","","","","","0.27584612369537354","0.27584612369537354","0.27584612369537354","","",""
"558","","","","","","","","","","","","","0.2757467031478882","0.2757467031478882","0.2757467031478882","","",""
"559","","","","","","","","","","","","","0.07283162325620651","0.07283162325620651","0.07283162325620651","","",""
"560","","","","","","","","","","","","","0.21061153709888458","0.21061153709888458","0.21061153709888458","","",""
"561","","","","","","","","","","","","","0.18426206707954407","0.18426206707954407","0.18426206707954407","","",""
"562","","","","","","","","","","","","","0.12863920629024506","0.12863920629024506","0.12863920629024506","","",""
"563","","","","","","","","","","","","","0.23525699973106384","0.23525699973106384","0.23525699973106384","","",""
"564","","","","","","","","","","","","","0.13401876389980316","0.13401876389980316","0.13401876389980316","","",""
"565","","","","","","","","","","","","","0.17601671814918518","0.17601671814918518","0.17601671814918518","","",""
"566","","","","","","","","","","","","","0.16515541076660156","0.16515541076660156","0.16515541076660156","","",""
"567","","","","","","","","","","","","","0.18427139520645142","0.18427139520645142","0.18427139520645142","","",""
"568","","","","","","","","","","","","","0.1410987675189972","0.1410987675189972","0.1410987675189972","","",""
"569","","","","","","","","","","","","","0.14225485920906067","0.14225485920906067","0.14225485920906067","","",""
"570","","","","","","","","","","","","","0.18406559526920319","0.18406559526920319","0.18406559526920319","","",""
"571","","","","","","","","","","","","","0.19057129323482513","0.19057129323482513","0.19057129323482513","","",""
"572","","","","","","","","","","","","","0.17669899761676788","0.17669899761676788","0.17669899761676788","","",""
"573","","","","","","","","","","","","","0.14850427210330963","0.14850427210330963","0.14850427210330963","","",""
"574","","","","","","","","","","","","","0.12440542131662369","0.12440542131662369","0.12440542131662369","","",""
"575","","","","","","","","","","","","","0.1432921290397644","0.1432921290397644","0.1432921290397644","","",""
"576","","","","","","","","","","","","","0.1512797474861145","0.1512797474861145","0.1512797474861145","","",""
"577","","","","","","","","","","","","","0.2700303792953491","0.2700303792953491","0.2700303792953491","","",""
"578","","","","","","","","","","","","","0.24183516204357147","0.24183516204357147","0.24183516204357147","","",""
"579","","","","","","","","","","","","","0.11635053157806396","0.11635053157806396","0.11635053157806396","","",""
"580","","","","","","","","","","","","","0.08445524424314499","0.08445524424314499","0.08445524424314499","","",""
"581","","","","","","","","","","","","","0.1832796037197113","0.1832796037197113","0.1832796037197113","","",""
"582","","","","","","","","","","","","","0.37490156292915344","0.37490156292915344","0.37490156292915344","","",""
"583","","","","","","","","","","","","","0.23174242675304413","0.23174242675304413","0.23174242675304413","","",""
"584","","","","","","","","","","","","","0.14887332916259766","0.14887332916259766","0.14887332916259766","","",""
"586","","","","","","","","","","","","","0.2875160574913025","0.2875160574913025","0.2875160574913025","","",""
"587","","","","","","","","","","","","","0.19447895884513855","0.19447895884513855","0.19447895884513855","","",""
"588","","","","","","","","","","","","","0.11850124597549438","0.11850124597549438","0.11850124597549438","","",""
"589","","","","","","","","","","","","","0.13576586544513702","0.13576586544513702","0.13576586544513702","","",""
"590","","","","","","","","","","","","","0.10782871395349503","0.10782871395349503","0.10782871395349503","","",""
"591","","","","","","","","","","","","","0.17471596598625183","0.17471596598625183","0.17471596598625183","","",""
"592","","","","","","","","","","","","","0.13428586721420288","0.13428586721420288","0.13428586721420288","","",""
"593","","","","","","","","","","","","","0.21051792800426483","0.21051792800426483","0.21051792800426483","","",""
"594","","","","","","","","","","","","","0.10205236077308655","0.10205236077308655","0.10205236077308655","","",""
"595","","","","","","","","","","","","","0.16847895085811615","0.16847895085811615","0.16847895085811615","","",""
"596","","","","","","","","","","","","","0.21276038885116577","0.21276038885116577","0.21276038885116577","","",""
"597","","","","","","","","","","","","","0.1390470266342163","0.1390470266342163","0.1390470266342163","","",""
"598","","","","","","","","","","","","","0.23426905274391174","0.23426905274391174","0.23426905274391174","","",""
"599","","","","","","","","","","","","","0.28386756777763367","0.28386756777763367","0.28386756777763367","","",""
"600","","","","","","","","","","","","","0.20548678934574127","0.20548678934574127","0.20548678934574127","","",""
"601","","","","","","","","","","","","","0.23673316836357117","0.23673316836357117","0.23673316836357117","","",""
"602","","","","","","","","","","","","","0.22118796408176422","0.22118796408176422","0.22118796408176422","","",""
"603","","","","","","","","","","","","","0.3617919087409973","0.3617919087409973","0.3617919087409973","","",""
"604","","","","","","","","","","","","","0.06189202144742012","0.06189202144742012","0.06189202144742012","","",""
"605","","","","","","","","","","","","","0.18085631728172302","0.18085631728172302","0.18085631728172302","","",""
"606","","","","","","","","","","","","","0.15107643604278564","0.15107643604278564","0.15107643604278564","","",""
"607","","","","","","","","","","","","","0.17381438612937927","0.17381438612937927","0.17381438612937927","","",""
"608","","","","","","","","","","","","","0.1338922530412674","0.1338922530412674","0.1338922530412674","","",""
"609","","","","","","","","","","","","","0.1638311743736267","0.1638311743736267","0.1638311743736267","","",""
"610","","","","","","","","","","","","","0.13578224182128906","0.13578224182128906","0.13578224182128906","","",""
"611","","","","","","","","","","","","","0.17386512458324432","0.17386512458324432","0.17386512458324432","","",""
"612","","","","","","","","","","","","","0.15828099846839905","0.15828099846839905","0.15828099846839905","","",""
"613","","","","","","","","","","","","","0.23235587775707245","0.23235587775707245","0.23235587775707245","","",""
"614","","","","","","","","","","","","","0.11239422112703323","0.11239422112703323","0.11239422112703323","","",""
"615","","","","","","","","","","","","","0.12420172989368439","0.12420172989368439","0.12420172989368439","","",""
"616","","","","","","","","","","","","","0.07773826271295547","0.07773826271295547","0.07773826271295547","","",""
"617","","","","","","","","","","","","","0.1939668506383896","0.1939668506383896","0.1939668506383896","","",""
"618","","","","","","","","","","","","","0.13684645295143127","0.13684645295143127","0.13684645295143127","","",""
"619","","","","","","","","","","","","","0.20254331827163696","0.20254331827163696","0.20254331827163696","","",""
"620","","","","","","","","","","","","","0.17251823842525482","0.17251823842525482","0.17251823842525482","","",""
"621","","","","","","","","","","","","","0.267600417137146","0.267600417137146","0.267600417137146","","",""
"622","","","","","","","","","","","","","0.216981902718544","0.216981902718544","0.216981902718544","","",""
"623","","","","","","","","","","","","","0.2410050928592682","0.2410050928592682","0.2410050928592682","","",""
"624","","","","","","","","","","","","","0.1291627436876297","0.1291627436876297","0.1291627436876297","","",""
"625","","","","","","","","","","","","","0.15838812291622162","0.15838812291622162","0.15838812291622162","","",""
"626","","","","","","","","","","","","","0.1841542273759842","0.1841542273759842","0.1841542273759842","","",""
"627","","","","","","","","","","","","","0.1733960658311844","0.1733960658311844","0.1733960658311844","","",""
"628","","","","","","","","","","","","","0.023951556533575058","0.023951556533575058","0.023951556533575058","","",""
"629","","","","","","","","","","","","","0.09697200357913971","0.09697200357913971","0.09697200357913971","","",""
"630","","","","","","","","","","","","","0.13186900317668915","0.13186900317668915","0.13186900317668915","","",""
"631","","","","","","","","","","","","","0.21612617373466492","0.21612617373466492","0.21612617373466492","","",""
"632","","","","","","","","","","","","","0.1621323525905609","0.1621323525905609","0.1621323525905609","","",""
"633","","","","","","","","","","","","","0.34312400221824646","0.34312400221824646","0.34312400221824646","","",""
"634","","","","","","","","","","","","","0.1529746949672699","0.1529746949672699","0.1529746949672699","","",""
"635","","","","","","","","","","","","","0.15380637347698212","0.15380637347698212","0.15380637347698212","","",""
"636","","","","","","","","","","","","","0.11648419499397278","0.11648419499397278","0.11648419499397278","","",""
"637","","","","","","","","","","","","","0.1444324553012848","0.1444324553012848","0.1444324553012848","","",""
"638","","","","","","","","","","","","","0.13447503745555878","0.13447503745555878","0.13447503745555878","","",""
"639","","","","","","","","","","","","","0.22517777979373932","0.22517777979373932","0.22517777979373932","","",""
"640","","","","","","","","","","","","","0.2034849375486374","0.2034849375486374","0.2034849375486374","","",""
"641","","","","","","","","","","","","","0.17101742327213287","0.17101742327213287","0.17101742327213287","","",""
"642","","","","","","","","","","","","","0.150651752948761","0.150651752948761","0.150651752948761","","",""
"643","","","","","","","","","","","","","0.13113835453987122","0.13113835453987122","0.13113835453987122","","",""
"644","","","","","","","","","","","","","0.12863928079605103","0.12863928079605103","0.12863928079605103","","",""
"645","","","","","","","","","","","","","0.11257521063089371","0.11257521063089371","0.11257521063089371","","",""
"646","","","","","","","","","","","","","0.18417660892009735","0.18417660892009735","0.18417660892009735","","",""
"647","","","","","","","","","","","","","0.15854349732398987","0.15854349732398987","0.15854349732398987","","",""
"648","","","","","","","","","","","","","0.11906427145004272","0.11906427145004272","0.11906427145004272","","",""
"649","","","","","","","","","","","","","0.24353082478046417","0.24353082478046417","0.24353082478046417","","",""
"650","","","","","","","","","","","","","0.2256181836128235","0.2256181836128235","0.2256181836128235","","",""
"651","","","","","","","","","","","","","0.24098721146583557","0.24098721146583557","0.24098721146583557","","",""
"652","","","","","","","","","","","","","0.10420983284711838","0.10420983284711838","0.10420983284711838","","",""
"653","","","","","","","","","","","","","0.19470535218715668","0.19470535218715668","0.19470535218715668","","",""
"654","","","","","","","","","","","","","0.12878510355949402","0.12878510355949402","0.12878510355949402","","",""
"655","","","","","","","","","","","","","0.23994316160678864","0.23994316160678864","0.23994316160678864","","",""
"656","","","","","","","","","","","","","0.20902013778686523","0.20902013778686523","0.20902013778686523","","",""
"657","","","","","","","","","","","","","0.29302510619163513","0.29302510619163513","0.29302510619163513","","",""
"658","","","","","","","","","","","","","0.18051142990589142","0.18051142990589142","0.18051142990589142","","",""
"659","","","","","","","","","","","","","0.1677650362253189","0.1677650362253189","0.1677650362253189","","",""
"660","","","","","","","","","","","","","0.21339508891105652","0.21339508891105652","0.21339508891105652","","",""
"661","","","","","","","","","","","","","0.14739982783794403","0.14739982783794403","0.14739982783794403","","",""
"662","","","","","","","","","","","","","0.23594380915164948","0.23594380915164948","0.23594380915164948","","",""
"663","","","","","","","","","","","","","0.2797032296657562","0.2797032296657562","0.2797032296657562","","",""
"664","","","","","","","","","","","","","0.09436797350645065","0.09436797350645065","0.09436797350645065","","",""
"665","","","","","","","","","","","","","0.29789993166923523","0.29789993166923523","0.29789993166923523","","",""
"666","","","","","","","","","","","","","0.18396005034446716","0.18396005034446716","0.18396005034446716","","",""
"667","","","","","","","","","","","","","0.1652487814426422","0.1652487814426422","0.1652487814426422","","",""
"668","","","","","","","","","","","","","0.17696094512939453","0.17696094512939453","0.17696094512939453","","",""
"669","","","","","","","","","","","","","0.19031643867492676","0.19031643867492676","0.19031643867492676","","",""
"670","","","","","","","","","","","","","0.20904390513896942","0.20904390513896942","0.20904390513896942","","",""
"671","","","","","","","","","","","","","0.13092799484729767","0.13092799484729767","0.13092799484729767","","",""
"672","","","","","","","","","","","","","0.18181900680065155","0.18181900680065155","0.18181900680065155","","",""
"673","","","","","","","","","","","","","0.15252797305583954","0.15252797305583954","0.15252797305583954","","",""
"674","","","","","","","","","","","","","0.2287050485610962","0.2287050485610962","0.2287050485610962","","",""
"675","","","","","","","","","","","","","0.18475812673568726","0.18475812673568726","0.18475812673568726","","",""
"676","","","","","","","","","","","","","0.2331850379705429","0.2331850379705429","0.2331850379705429","","",""
"677","","","","","","","","","","","","","0.27315154671669006","0.27315154671669006","0.27315154671669006","","",""
"678","","","","","","","","","","","","","0.19153515994548798","0.19153515994548798","0.19153515994548798","","",""
"679","","","","","","","","","","","","","0.19904494285583496","0.19904494285583496","0.19904494285583496","","",""
"680","","","","","","","","","","","","","0.12926463782787323","0.12926463782787323","0.12926463782787323","","",""
"681","","","","","","","","","","","","","0.2058546096086502","0.2058546096086502","0.2058546096086502","","",""
"682","","","","","","","","","","","","","0.11076954007148743","0.11076954007148743","0.11076954007148743","","",""
"683","","","","","","","","","","","","","0.23015041649341583","0.23015041649341583","0.23015041649341583","","",""
"684","","","","","","","","","","","","","0.2583809196949005","0.2583809196949005","0.2583809196949005","","",""
"685","","","","","","","","","","","","","0.22470621764659882","0.22470621764659882","0.22470621764659882","","",""
"686","","","","","","","","","","","","","0.2802065908908844","0.2802065908908844","0.2802065908908844","","",""
"687","","","","","","","","","","","","","0.26237785816192627","0.26237785816192627","0.26237785816192627","","",""
"688","","","","","","","","","","","","","0.10726230591535568","0.10726230591535568","0.10726230591535568","","",""
"689","","","","","","","","","","","","","0.14710408449172974","0.14710408449172974","0.14710408449172974","","",""
"690","","","","","","","","","","","","","0.19413802027702332","0.19413802027702332","0.19413802027702332","","",""
"691","","","","","","","","","","","","","0.16990217566490173","0.16990217566490173","0.16990217566490173","","",""
"692","","","","","","","","","","","","","0.18946073949337006","0.18946073949337006","0.18946073949337006","","",""
"693","","","","","","","","","","","","","0.19637030363082886","0.19637030363082886","0.19637030363082886","","",""
"694","","","","","","","","","","","","","0.2599979639053345","0.2599979639053345","0.2599979639053345","","",""
"695","","","","","","","","","","","","","0.17581544816493988","0.17581544816493988","0.17581544816493988","","",""
"696","","","","","","","","","","","","","0.1641896367073059","0.1641896367073059","0.1641896367073059","","",""
"697","","","","","","","","","","","","","0.24508821964263916","0.24508821964263916","0.24508821964263916","","",""
"698","","","","","","","","","","","","","0.062098950147628784","0.062098950147628784","0.062098950147628784","","",""
"699","","","","","","","","","","","","","0.33801940083503723","0.33801940083503723","0.33801940083503723","","",""
"700","","","","","","","","","","","","","0.2697286903858185","0.2697286903858185","0.2697286903858185","","",""
"701","","","","","","","","","","","","","0.13906380534172058","0.13906380534172058","0.13906380534172058","","",""
"702","","","","","","","","","","","","","0.2739168703556061","0.2739168703556061","0.2739168703556061","","",""
"703","","","","","","","","","","","","","0.13338732719421387","0.13338732719421387","0.13338732719421387","","",""
"704","","","","","","","","","","","","","0.3354715406894684","0.3354715406894684","0.3354715406894684","","",""
"705","","","","","","","","","","","","","0.26377812027931213","0.26377812027931213","0.26377812027931213","","",""
"706","","","","","","","","","","","","","0.1745697408914566","0.1745697408914566","0.1745697408914566","","",""
"707","","","","","","","","","","","","","0.14869962632656097","0.14869962632656097","0.14869962632656097","","",""
"708","","","","","","","","","","","","","0.3140787184238434","0.3140787184238434","0.3140787184238434","","",""
"709","","","","","","","","","","","","","0.19651514291763306","0.19651514291763306","0.19651514291763306","","",""
"710","","","","","","","","","","","","","0.16950012743473053","0.16950012743473053","0.16950012743473053","","",""
"711","","","","","","","","","","","","","0.24497276544570923","0.24497276544570923","0.24497276544570923","","",""
"712","","","","","","","","","","","","","0.29242298007011414","0.29242298007011414","0.29242298007011414","","",""
"713","","","","","","","","","","","","","0.10153624415397644","0.10153624415397644","0.10153624415397644","","",""
"714","","","","","","","","","","","","","0.15486571192741394","0.15486571192741394","0.15486571192741394","","",""
"715","","","","","","","","","","","","","0.24401798844337463","0.24401798844337463","0.24401798844337463","","",""
"716","","","","","","","","","","","","","0.21674981713294983","0.21674981713294983","0.21674981713294983","","",""
"717","","","","","","","","","","","","","0.09441158920526505","0.09441158920526505","0.09441158920526505","","",""
"718","","","","","","","","","","","","","0.17264018952846527","0.17264018952846527","0.17264018952846527","","",""
